Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Mistake_Free_Test,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Book,Chapter,Verse #,Verse,Verse_Order,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,WPM_Rank,WPM_Percentile,Last 10 Avg,Last 100 Avg,Last 1000 Avg,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg,Local_Start_Year,Local_Start_Month,Local_Start_Date,Local_Start_Hour,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Count,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,cumulative_avg,Session,Test_#_Within_Session
3153,1722045756.4192991,2024-07-26 22:02:36.419302,2024-07-27 02:02:36.419312+00:00,158,25.048806292,6.307685809780944,75.69222971737133,0,2.5316455696202533,1.8987341772151896,LEV,14,41,He shall cause the inside of the house to be scraped all over. They shall pour out the mortar that they scraped off outside of the city into an unclean place.,3153,1,96.7741935483871,5.063291139240507,v2,,,,,,,,706,86.81010289990645,72.58757635273422,69.36990426733323,68.79355955843239,4.624948837852424,4.416059923720857,4.118438760360709,9.634220013906113,9.39582615627292,8.631184192855061,2024.0,7.0,2024-07-26,22.0,2.0,1.0,1.0,1.0,1,2024-07-26 22:03:01.468108292,2024.0,7.0,2024-07-26,22.0,3.0,1.0,1.0,1.0,63.051,984,30
3154,1722045781.4970582,2024-07-26 22:03:01.497063,2024-07-27 02:03:01.497082+00:00,133,17.850092583,7.450941746188254,89.41130095425905,1,0.0,0.0,LEV,14,42,"They shall take other stones, and put them in the place of those stones; and he shall take other mortar, and shall plaster the house.",3154,1,100.0,0.0,v2,,,,,,,,25,99.55098222637979,74.2246761201681,69.40565174274762,68.79767949143665,4.452535044748975,4.416059923720857,4.118438760360709,9.289392427699218,9.39582615627292,8.631184192855061,2024.0,7.0,2024-07-26,22.0,3.0,1.0,1.0,1.0,1,2024-07-26 22:03:19.347155583,2024.0,7.0,2024-07-26,22.0,3.0,1.0,1.0,1.0,63.06,984,31
3155,1722045799.3742862,2024-07-26 22:03:19.374289,2024-07-27 02:03:19.374305+00:00,154,27.851352709,5.529354412657875,66.3522529518945,0,9.74025974025974,9.74025974025974,LEV,14,43,"""If the plague comes again, and breaks out in the house after he has taken out the stones, and after he has scraped the house, and after it was plastered,",3155,1,90.0,19.480519480519483,v2,,,,,,,,2417,54.79887745556595,72.01955482014614,69.35161971890739,68.78837306176317,5.426561018774949,4.495684743345676,4.126809157086969,11.237444375751167,9.55507579552256,8.64792498630858,2024.0,7.0,2024-07-26,22.0,3.0,1.0,1.0,1.0,1,2024-07-26 22:03:47.225641709,2024.0,7.0,2024-07-26,22.0,3.0,1.0,1.0,1.0,63.061,984,32
3156,1722045827.25688,2024-07-26 22:03:47.256884,2024-07-27 02:03:47.256903+00:00,146,36.788260875,3.968657297937572,47.62388757525087,0,30.82191780821918,30.136986301369863,LEV,14,44,"then the priest shall come in and look; and behold, if the plague has spread in the house, it is a destructive mildew in the house. It is unclean.",3156,1,86.20689655172413,61.64383561643836,v2,,,,,,,,4905,8.25070159027128,70.06571658108558,69.09684289272519,68.77091842200909,7.790908999561286,4.781490404024744,4.1517059687158495,16.103126638693702,10.140385747017682,8.699088472580039,2024.0,7.0,2024-07-26,22.0,3.0,1.0,1.0,1.0,1,2024-07-26 22:04:24.045144875,2024.0,7.0,2024-07-26,22.0,4.0,1.0,1.0,1.0,63.056,984,33
3157,1722045864.0643048,2024-07-26 22:04:24.064313,2024-07-27 02:04:24.064327+00:00,145,32.743449458,4.428366662650842,53.14039995181011,0,20.689655172413794,17.93103448275862,LEV,14,45,"He shall break down the house, its stones, and its timber, and all the house's mortar. He shall carry them out of the city into an unclean place.",3157,1,85.71428571428571,41.37931034482759,v2,,,,,,,,4524,15.37885874649205,69.82225699669888,68.96590098251791,68.75279212626239,8.472901336726036,4.8803987388020795,4.168507059695783,17.860105292224084,10.393374830365456,8.738207895919217,2024.0,7.0,2024-07-26,22.0,4.0,1.0,1.0,1.0,1,2024-07-26 22:04:56.807762458,2024.0,7.0,2024-07-26,22.0,4.0,1.0,1.0,1.0,63.053,984,34
3158,1722045896.837121,2024-07-26 22:04:56.837125,2024-07-27 02:04:56.837146+00:00,92,14.779369958,6.224893230323452,74.69871876388142,0,1.0869565217391304,1.0869565217391304,LEV,14,46,"""Moreover he who goes into the house while it is shut up shall be unclean until the evening.",3158,1,94.44444444444444,2.1739130434782608,v2,,,,,,,,849,84.13470533208606,69.66307446403486,69.0843196607822,68.75763617286792,8.338878542298009,4.812734272605859,4.167420103174044,17.592059703368022,10.247574693784532,8.736033982875739,2024.0,7.0,2024-07-26,22.0,4.0,1.0,1.0,1.0,1,2024-07-26 22:05:11.616494958,2024.0,7.0,2024-07-26,22.0,5.0,1.0,1.0,1.0,63.057,984,35
3159,1722045911.6420102,2024-07-26 22:05:11.642015,2024-07-27 02:05:11.642035+00:00,106,19.225906375,5.5133941637120865,66.16072996454504,0,7.547169811320755,6.60377358490566,LEV,14,47,He who lies down in the house shall wash his clothes; and he who eats in the house shall wash his clothes.,3159,1,95.45454545454544,15.09433962264151,v2,,,,,,,,2451,54.16276894293732,69.18662614570525,69.37808954152123,68.75595485916918,8.701636853169527,4.838948999605357,4.17402387675895,18.50625557039408,10.265774727179089,8.751128322498381,2024.0,7.0,2024-07-26,22.0,5.0,1.0,1.0,1.0,1,2024-07-26 22:05:30.867921375,2024.0,7.0,2024-07-26,22.0,5.0,1.0,1.0,1.0,63.057,984,36
3160,1722045930.898564,2024-07-26 22:05:30.898567,2024-07-27 02:05:30.898587+00:00,206,29.710545334,6.9335650922657015,83.20278110718841,0,0.4854368932038835,0.4854368932038835,LEV,14,48,"""If the priest shall come in, and examine it, and behold, the plague hasn't spread in the house, after the house was plastered, then the priest shall pronounce the house clean, because the plague is healed.",3160,1,97.2222222222222,0.9708737864077668,v2,,,,,,,,155,97.11880261927035,70.8449301498327,69.57662900381288,68.7730107596345,7.859091433579023,4.735107716363483,4.16966349867418,16.722154830222973,10.04359940707215,8.742407566328842,2024.0,7.0,2024-07-26,22.0,5.0,1.0,1.0,1.0,1,2024-07-26 22:06:00.609112334,2024.0,7.0,2024-07-26,22.0,6.0,1.0,1.0,1.0,63.064,984,37
3161,1722045960.980441,2024-07-26 22:06:00.980443,2024-07-27 02:06:00.980457+00:00,78,14.568584625,5.353986128903033,64.2478335468364,0,3.8461538461538463,3.8461538461538463,LEV,14,49,"To cleanse the house he shall take two birds, cedar wood, scarlet, and hyssop.",3161,1,92.85714285714286,7.6923076923076925,v2,,,,,,,,2856,46.585594013096355,70.00838470438899,69.49776367084239,68.76278733124133,7.601504983332023,4.773569254825022,4.172980551991233,16.206981929728975,10.105923943849243,8.749041672962948,2024.0,7.0,2024-07-26,22.0,6.0,1.0,1.0,1.0,1,2024-07-26 22:06:15.549027625,2024.0,7.0,2024-07-26,22.0,6.0,1.0,1.0,1.0,63.064,984,38
3162,1722045975.57646,2024-07-26 22:06:15.576463,2024-07-27 02:06:15.576478+00:00,71,10.137490833,7.003705470083162,84.04446564099794,1,0.0,0.0,LEV,14,50,He shall kill one of the birds in an earthen vessel over running water.,3162,1,100.0,0.0,v2,,,,,,,,125,97.6800748362956,70.4574600174035,69.57207489643655,68.78024103670462,7.172933554760595,4.748569254825021,4.1646472186579,15.349839072586118,10.055923943849244,8.73237500629628,2024.0,7.0,2024-07-26,22.0,6.0,1.0,1.0,1.0,1,2024-07-26 22:06:25.713953833,2024.0,7.0,2024-07-26,22.0,6.0,1.0,1.0,1.0,63.071,984,39
3163,1722045985.740739,2024-07-26 22:06:25.740748,2024-07-27 02:06:25.740766+00:00,182,28.798303834,6.319816647851539,75.83779977421847,0,6.593406593406593,6.593406593406593,LEV,14,51,"He shall take the cedar wood, the hyssop, the scarlet, and the living bird, and dip them in the blood of the slain bird, and in the running water, and sprinkle the house seven times.",3163,1,94.28571428571428,13.186813186813188,v2,,,,,,,,685,87.20299345182414,70.47201702308823,69.60244017990718,68.79003269740636,7.642400796379735,4.7890256137527185,4.167481226755066,16.162191277343386,10.136836661704637,8.738043022490613,2024.0,7.0,2024-07-26,22.0,6.0,1.0,1.0,1.0,1,2024-07-26 22:06:54.539051834,2024.0,7.0,2024-07-26,22.0,6.0,1.0,1.0,1.0,63.075,984,40
3164,1722046014.566241,2024-07-26 22:06:54.566245,2024-07-27 02:06:54.566262+00:00,164,28.679190125,5.718432050737695,68.62118460885233,0,6.097560975609756,5.487804878048781,LEV,14,52,"He shall cleanse the house with the blood of the bird, and with the running water, with the living bird, with the cedar wood, with the hyssop, and with the scarlet;",3164,1,87.09677419354838,12.195121951219512,v2,,,,,,,,1952,63.49859681945744,68.39300538854755,69.60555096974049,68.78452618334258,8.191181284184614,4.788731248740103,4.172969031633115,17.38170347246534,10.148443053630624,8.750238144441834,2024.0,7.0,2024-07-26,22.0,6.0,1.0,1.0,1.0,1,2024-07-26 22:07:23.245435125,2024.0,7.0,2024-07-26,22.0,7.0,1.0,1.0,1.0,63.077,984,41
3165,1722046043.2633338,2024-07-26 22:07:23.263337,2024-07-27 02:07:23.263349+00:00,138,23.626367625,5.8409317162227135,70.09118059467257,0,2.1739130434782608,1.4492753623188406,LEV,14,53,"but he shall let the living bird go out of the city into the open field. So shall he make atonement for the house; and it shall be clean.""",3165,1,93.10344827586206,4.3478260869565215,v2,,,,,,,,1631,69.50420954162769,68.76689815282535,69.66039021868299,68.77516023404925,7.362082846390523,4.727642607014453,4.173548741778042,15.868434133109039,10.040758523802515,8.752846840094007,2024.0,7.0,2024-07-26,22.0,7.0,1.0,1.0,1.0,1,2024-07-26 22:07:46.889704625,2024.0,7.0,2024-07-26,22.0,7.0,1.0,1.0,1.0,63.079,984,42
3166,1722046066.91475,2024-07-26 22:07:46.914754,2024-07-27 02:07:46.914774+00:00,59,10.857550584,5.434006458781238,65.20807750537486,0,1.694915254237288,0.0,LEV,14,54,"This is the law for any plague of leprosy, and for an itch,",3166,1,92.3076923076923,3.389830508474576,v2,,,,,,,,2641,50.60804490177736,70.52531714583776,69.64566240056551,68.76447501630588,4.348384216253537,4.697522125086742,4.173548741778042,10.043033622312661,10.01441586503184,8.756236670602481,2024.0,7.0,2024-07-26,22.0,7.0,1.0,1.0,1.0,1,2024-07-26 22:07:57.772304584,2024.0,7.0,2024-07-26,22.0,7.0,1.0,1.0,1.0,63.08,984,43
3167,1722046077.788158,2024-07-26 22:07:57.788160,2024-07-27 02:07:57.788171+00:00,61,9.575796833,6.370227048863705,76.44272458636446,1,0.0,0.0,LEV,14,55,"and for the destructive mildew of a garment, and for a house,",3167,1,100.0,0.0,v2,,,,,,,,619,88.4377923292797,72.85554960929319,69.75851945062416,68.76438657096274,2.555280767977675,4.680572972544369,4.172844516426043,5.905102587829903,9.946619254862346,8.754828219898256,2024.0,7.0,2024-07-26,22.0,7.0,1.0,1.0,1.0,1,2024-07-26 22:08:07.363956833,2024.0,7.0,2024-07-26,22.0,8.0,1.0,1.0,1.0,63.084,984,44
3168,1722046087.379188,2024-07-26 22:08:07.379194,2024-07-27 02:08:07.379218+00:00,58,10.69850425,5.42131859226957,65.05582310723483,0,10.344827586206897,10.344827586206897,LEV,14,56,"and for a swelling, and for a scab, and for a bright spot;",3168,1,92.3076923076923,20.689655172413794,v2,,,,,,,,2678,49.91580916744621,71.89126004362853,69.77078047966968,68.76118581857381,3.481067874424452,4.718600687658776,4.183189344012249,7.756676800723457,10.022674685091157,8.775517875070669,2024.0,7.0,2024-07-26,22.0,8.0,1.0,1.0,1.0,1,2024-07-26 22:08:18.077698250,2024.0,7.0,2024-07-26,22.0,8.0,1.0,1.0,1.0,63.084,984,45
3169,1722046098.107973,2024-07-26 22:08:18.107977,2024-07-27 02:08:18.108012+00:00,78,12.595858083,6.1925118150761564,74.31014178091388,1,0.0,0.0,LEV,14,57,"to teach when it is unclean, and when it is clean. This is the law of leprosy.",3169,1,100.0,0.0,v2,,,,,,,,897,83.23666978484565,72.7062012252654,69.86822519426434,68.7697775469803,2.8206905159338858,4.685633654691743,4.177024960450606,6.2472428384593055,9.912784575201048,8.763189107947381,2024.0,7.0,2024-07-26,22.0,8.0,1.0,1.0,1.0,1,2024-07-26 22:08:30.703835083,2024.0,7.0,2024-07-26,22.0,8.0,1.0,1.0,1.0,63.088,984,46
3170,1722046110.7214022,2024-07-26 22:08:30.721405,2024-07-27 02:08:30.721417+00:00,45,6.128547375,7.34268616141684,88.11223393700207,1,0.0,0.0,LEV,15,1,"The LORD spoke to Moses and to Aaron, saying,",3170,1,100.0,0.0,v2,,,,,,,,33,99.40130963517306,73.19714650824677,69.91264919718742,68.7978272152442,2.772146826613497,4.685633654691743,4.170624960450605,6.150155459818529,9.912784575201048,8.748789107947381,2024.0,7.0,2024-07-26,22.0,8.0,1.0,1.0,1.0,1,2024-07-26 22:08:36.849952374,2024.0,7.0,2024-07-26,22.0,8.0,1.0,1.0,1.0,63.096,984,47
3171,1722046117.217398,2024-07-26 22:08:37.217401,2024-07-27 02:08:37.217413+00:00,133,22.868271375,5.8159183883657235,69.79102066038868,0,4.511278195488722,4.511278195488722,LEV,15,2,"""Speak to the children of Israel, and tell them, 'When any man has a discharge from his body, because of his discharge he is unclean.",3171,1,92.0,9.022556390977442,v2,,,,,,,,1702,68.17586529466791,73.75146521960201,69.93383518166293,68.79182204281496,2.838659261546985,4.678114857699261,4.172837388071382,6.2831803296855036,9.897746981216086,8.753213963188934,2024.0,7.0,2024-07-26,22.0,8.0,1.0,1.0,1.0,1,2024-07-26 22:09:00.085672375,2024.0,7.0,2024-07-26,22.0,9.0,1.0,1.0,1.0,63.098,984,48
3172,1722046140.117101,2024-07-26 22:09:00.117107,2024-07-27 02:09:00.117133+00:00,156,27.595323208,5.653131830497094,67.83758196596513,0,1.9230769230769231,1.9230769230769231,LEV,15,3,"This shall be his uncleanness in his discharge: whether his body runs with his discharge, or his body has stopped from his discharge, it is his uncleanness.",3172,1,92.5925925925926,3.8461538461538463,v2,,,,,,,,2108,60.5799812909261,72.13077685209873,69.81628730805173,68.77902009276472,3.0309669538546773,4.681472611057014,4.173342025278147,6.667795714300889,9.904462487931593,8.754223237602464,2024.0,7.0,2024-07-26,22.0,9.0,1.0,1.0,1.0,1,2024-07-26 22:09:27.712430208,2024.0,7.0,2024-07-26,22.0,9.0,1.0,1.0,1.0,63.099,984,49
3173,1722046167.732534,2024-07-26 22:09:27.732536,2024-07-27 02:09:27.732553+00:00,112,25.157738041,4.451910573894667,53.422926886736,0,9.821428571428571,8.035714285714286,LEV,15,4,"""'Every bed on which he who has the discharge lies shall be unclean; and everything he sits on shall be unclean.",3173,1,95.23809523809524,19.642857142857142,v2,,,,,,,,4494,15.940130963517307,69.88928956335047,69.63532708862662,68.77241489235723,3.1751977230854465,4.724620451588575,4.17534325680524,7.313400109905284,10.017170129127607,8.761797129228079,2024.0,7.0,2024-07-26,22.0,9.0,1.0,1.0,1.0,1,2024-07-26 22:09:52.890274041,2024.0,7.0,2024-07-26,22.0,9.0,1.0,1.0,1.0,63.096,984,50
3174,1722046192.906139,2024-07-26 22:09:52.906144,2024-07-27 02:09:52.906167+00:00,109,17.061063,6.388816452995924,76.66579743595108,1,0.0,0.0,LEV,15,5,"Whoever touches his bed shall wash his clothes, and bathe himself in water, and be unclean until the evening.",3174,1,100.0,0.0,v2,,,,,,,,594,88.90551917680075,70.69375084606035,69.69973078366813,68.7762602837191,2.6264172352805684,4.700668355780192,4.173137374452299,6.093887914783332,9.969265937510839,8.757385364522197,2024.0,7.0,2024-07-26,22.0,9.0,1.0,1.0,1.0,1,2024-07-26 22:10:09.967207000,2024.0,7.0,2024-07-26,22.0,10.0,1.0,2.0,1.0,63.101,984,51
3175,1722046209.983049,2024-07-26 22:10:09.983055,2024-07-27 02:10:09.983085+00:00,152,22.955601208,6.6214776351415345,79.45773162169841,0,1.3157894736842106,1.3157894736842106,LEV,15,6,"He who sits on anything on which the man who has the discharge sat shall wash his clothes, and bathe himself in water, and be unclean until the evening.",3175,1,93.10344827586206,2.631578947368421,v2,,,,,,,,338,93.69504209541628,71.63040594876294,69.84108847812087,68.79415875808246,2.613068646417106,4.644860733275655,4.165629634514218,5.922263200824522,9.846156439628201,8.742369884646036,2024.0,7.0,2024-07-26,22.0,10.0,2.0,1.0,1.0,1,2024-07-26 22:10:32.938656208,2024.0,7.0,2024-07-26,22.0,10.0,1.0,2.0,1.0,63.106,984,52
3176,1722046232.968083,2024-07-26 22:10:32.968088,2024-07-27 02:10:32.968108+00:00,140,22.102236834,6.33420051786963,76.01040621443556,0,1.4285714285714286,1.4285714285714286,LEV,15,7,"""'He who touches the body of him who has the discharge shall wash his clothes, and bathe himself in water, and be unclean until the evening.",3176,1,100.0,2.857142857142857,v2,,,,,,,,667,87.53975678203929,72.71063881966901,69.88831598734937,68.80967383638146,2.755925789274248,4.614033665606482,4.160606593039565,5.86899443569135,9.784502304289855,8.732323801696726,2024.0,7.0,2024-07-26,22.0,10.0,2.0,1.0,1.0,1,2024-07-26 22:10:55.070324834,2024.0,7.0,2024-07-26,22.0,10.0,1.0,2.0,1.0,63.11,984,53
3177,1722046255.092996,2024-07-26 22:10:55.093000,2024-07-27 02:10:55.093015+00:00,150,25.2426065,5.942334045416427,71.30800854499712,0,4.0,3.3333333333333335,LEV,15,8,"""'If he who has the discharge spits on him who is clean, then he shall wash his clothes, and bathe himself in water, and be unclean until the evening.",3177,1,89.65517241379311,8.0,v2,,,,,,,,1397,73.8821328344247,72.19716721553228,69.96072649859784,68.82306852487844,3.0892591226075816,4.577599557079351,4.160491650510829,6.66899443569135,9.709463544599934,8.73342724997259,2024.0,7.0,2024-07-26,22.0,10.0,2.0,1.0,1.0,1,2024-07-26 22:11:20.335606500,2024.0,7.0,2024-07-26,22.0,11.0,1.0,2.0,1.0,63.112,984,54
3178,1722046280.351561,2024-07-26 22:11:20.351568,2024-07-27 02:11:20.351593+00:00,69,14.010897083,4.924738194224591,59.096858330695085,0,5.797101449275362,5.797101449275362,LEV,15,9,"""'Whatever saddle he who has the discharge rides on shall be unclean.",3178,1,100.0,11.594202898550725,v2,,,,,,,,3795,29.0177736202058,71.60127073787831,70.24399531158271,68.80688001271035,2.6344865089144283,4.577878263879797,4.166288751960104,5.7594492083050435,9.686944035123902,8.745021452871141,2024.0,7.0,2024-07-26,22.0,11.0,2.0,1.0,1.0,1,2024-07-26 22:11:34.362465083,2024.0,7.0,2024-07-26,22.0,11.0,1.0,2.0,1.0,63.111,984,55
3179,1722046294.382545,2024-07-26 22:11:34.382548,2024-07-27 02:11:34.382561+00:00,193,33.081851208,5.83401451105396,70.00817413264753,0,5.181347150259067,5.181347150259067,LEV,15,10,"Whoever touches anything that was under him shall be unclean until the evening. He who carries those things shall wash his clothes, and bathe himself in water, and be unclean until the evening.",3179,1,93.93939393939394,10.362694300518134,v2,,,,,,,,1648,69.18615528531338,71.17107397305166,70.2576266706188,68.81700730026553,3.1526212239403346,4.57996797847631,4.165714703426909,6.795718638356857,9.691123464316929,8.743873355804753,2024.0,7.0,2024-07-26,22.0,11.0,2.0,1.0,1.0,1,2024-07-26 22:12:07.464399208,2024.0,7.0,2024-07-26,22.0,12.0,1.0,2.0,1.0,63.113,984,56
3180,1722046327.504081,2024-07-26 22:12:07.504084,2024-07-27 02:12:07.504099+00:00,175,27.776925208,6.3001933687605725,75.60232042512686,0,0.5714285714285714,0.5714285714285714,LEV,15,11,"""'Whomever he who has the discharge touches, without having rinsed his hands in water, he shall wash his clothes, and bathe himself in water, and be unclean until the evening.",3180,1,96.66666666666669,1.1428571428571428,v2,,,,,,,,720,86.54817586529467,69.92008262186415,70.23704752833777,68.82227301483005,3.209764081083192,4.572524369453753,4.166286131998338,6.910004352642571,9.676236246271817,8.74501621294761,2024.0,7.0,2024-07-26,22.0,12.0,2.0,1.0,1.0,1,2024-07-26 22:12:35.281009208,2024.0,7.0,2024-07-26,22.0,12.0,1.0,2.0,1.0,63.117,984,57
3181,1722046355.6579509,2024-07-26 22:12:35.657954,2024-07-27 02:12:35.657990+00:00,129,20.894832208,6.173775348653424,74.08530418384109,0,0.7751937984496124,0.7751937984496124,LEV,15,12,"""'The earthen vessel, which he who has the discharge touches, shall be broken; and every vessel of wood shall be rinsed in water.",3181,1,100.0,1.550387596899225,v2,,,,,,,,929,82.63797942001871,70.34951097420938,70.23231089626752,68.82070330804623,2.836155641379281,4.549188224536695,4.165974369275048,6.162787473234749,9.6295639564377,8.744392687501032,2024.0,7.0,2024-07-26,22.0,12.0,2.0,1.0,1.0,1,2024-07-26 22:12:56.552786208,2024.0,7.0,2024-07-26,22.0,12.0,1.0,2.0,1.0,63.121,984,58
